Date,Open,High,Low,Close,Adj Close,Volume
2015-06-11,20.930000,31.170000,20.110001,29.900000,29.900000,11381300
2015-06-12,27.200001,28.000000,22.219999,22.309999,22.309999,5591800
2015-06-15,21.260000,24.000000,21.059999,22.870001,22.870001,2278700
2015-06-16,22.490000,23.299999,21.660000,22.120001,22.120001,624700
2015-06-17,21.610001,22.480000,20.400000,21.000000,21.000000,1128900
2015-06-18,19.750000,20.430000,19.000000,19.260000,19.260000,1784300
2015-06-19,18.940001,19.480000,18.610001,19.379999,19.379999,663800
2015-06-22,19.040001,20.340000,19.030001,20.090000,20.090000,561900
2015-06-23,20.469999,21.740000,19.730000,20.129999,20.129999,613400
2015-06-24,19.650000,20.700001,19.100000,20.080000,20.080000,361100
2015-06-25,20.200001,20.600000,19.379999,19.650000,19.650000,345700
2015-06-26,19.299999,19.760000,19.000000,19.480000,19.480000,355200
2015-06-29,18.180000,20.000000,18.180000,19.959999,19.959999,266500
2015-06-30,20.170000,20.610001,19.090000,20.379999,20.379999,182800
2015-07-01,20.799999,21.389999,19.570000,19.700001,19.700001,313100
2015-07-02,20.190001,20.790001,19.020000,19.260000,19.260000,487200
2015-07-06,19.639999,19.730000,18.850000,18.990000,18.990000,851000
2015-07-07,18.790001,19.238001,18.482000,19.000000,19.000000,545300
2015-07-08,18.950001,19.084999,18.510000,18.719999,18.719999,214500
2015-07-09,18.799999,19.010000,17.680000,18.299999,18.299999,355700
2015-07-10,17.969999,18.990000,17.360001,17.559999,17.559999,517800
2015-07-13,17.680000,18.080000,16.770000,17.240000,17.240000,275900
2015-07-14,17.200001,17.280001,16.750000,16.990000,16.990000,761900
2015-07-15,17.240000,17.990000,17.010000,17.299999,17.299999,1046600
2015-07-16,17.430000,18.280001,17.120001,17.540001,17.540001,528700
2015-07-17,19.860001,22.879999,19.049999,21.270000,21.270000,2458500
2015-07-20,22.510000,22.510000,20.150000,20.840000,20.840000,1653900
2015-07-21,20.990000,20.990000,19.000000,19.410000,19.410000,946700
2015-07-22,19.200001,21.500000,17.250000,18.160000,18.160000,1915100
2015-07-23,18.930000,19.000000,16.250000,16.389999,16.389999,1620300
